,frequency,index,word
1632,-8.528582224799182,1632,upon
1633,-8.528582224799182,1633,steak
1634,-8.528582224799182,1634,licking
1635,-8.528582224799182,1635,bars
1636,-8.536129430434563,1636,belt
1637,-8.536129430434563,1637,grazes
1638,-8.536129430434563,1638,unique
1639,-8.536129430434563,1639,reflected
1640,-8.536129430434563,1640,lighthouse
1641,-8.536129430434563,1641,goggles
1642,-8.536129430434563,1642,peeled
1643,-8.536129430434563,1643,stretching
1644,-8.536129430434563,1644,separate
1645,-8.543734029819783,1645,finger
1646,-8.543734029819783,1646,bikers
1647,-8.543734029819783,1647,chewing
1648,-8.543734029819783,1648,framed
1649,-8.543734029819783,1649,moped
1650,-8.551396902565353,1650,clutter
1651,-8.551396902565353,1651,collage
1652,-8.551396902565353,1652,dryer
1653,-8.551396902565353,1653,jungle
1654,-8.551396902565353,1654,pony
1655,-8.551396902565353,1655,skiis
1656,-8.551396902565353,1656,drawers
1657,-8.559118948659263,1657,evening
1658,-8.559118948659263,1658,card
1659,-8.559118948659263,1659,balancing
1660,-8.566901089101318,1660,snack
1661,-8.566901089101318,1661,amount
1662,-8.574744266562343,1662,pigeons
1663,-8.574744266562343,1663,crosses
1664,-8.574744266562343,1664,strange
1665,-8.574744266562343,1665,focus
1666,-8.574744266562343,1666,closet
1667,-8.582649446069457,1667,peeking
1668,-8.582649446069457,1668,point
1669,-8.582649446069457,1669,freight
1670,-8.582649446069457,1670,fixing
1671,-8.582649446069457,1671,move
1672,-8.582649446069457,1672,logs
1673,-8.582649446069457,1673,scarf
1674,-8.582649446069457,1674,sticker
1675,-8.582649446069457,1675,tourists
1676,-8.582649446069457,1676,dump
1677,-8.590617615718633,1677,'
1678,-8.590617615718633,1678,mattress
1679,-8.590617615718633,1679,obstacle
1680,-8.590617615718633,1680,owl
1681,-8.590617615718633,1681,numerous
1682,-8.590617615718633,1682,photographs
1683,-8.590617615718633,1683,beverages
1684,-8.598649787415898,1684,smoking
1685,-8.598649787415898,1685,cop
1686,-8.598649787415898,1686,monkey
1687,-8.598649787415898,1687,suspended
1688,-8.598649787415898,1688,cabin
1689,-8.598649787415898,1689,cellphones
1690,-8.598649787415898,1690,airlines
1691,-8.598649787415898,1691,grocery
1692,-8.598649787415898,1692,shops
1693,-8.606746997648518,1693,safety
1694,-8.606746997648518,1694,scattered
1695,-8.606746997648518,1695,jockey
1696,-8.606746997648518,1696,themselves
1697,-8.606746997648518,1697,berries
1698,-8.606746997648518,1698,helicopter
1699,-8.606746997648518,1699,word
1700,-8.606746997648518,1700,break
1701,-8.606746997648518,1701,tusks
1702,-8.606746997648518,1702,army
1703,-8.606746997648518,1703,crane
1704,-8.614910308287678,1704,nuts
1705,-8.614910308287678,1705,adorable
1706,-8.614910308287678,1706,silverware
1707,-8.614910308287678,1707,quiet
1708,-8.614910308287678,1708,spot
1709,-8.614910308287678,1709,lemons
1710,-8.614910308287678,1710,courtyard
1711,-8.623140807424194,1711,pairs
1712,-8.623140807424194,1712,slicing
1713,-8.623140807424194,1713,fighting
1714,-8.623140807424194,1714,scooters
1715,-8.623140807424194,1715,softball
1716,-8.623140807424194,1716,complete
1717,-8.623140807424194,1717,odd
1718,-8.623140807424194,1718,towering
1719,-8.623140807424194,1719,canopy
1720,-8.631439610238889,1720,boots
1721,-8.631439610238889,1721,played
1722,-8.639807859909405,1722,fall
1723,-8.639807859909405,1723,straight
1724,-8.639807859909405,1724,talk
1725,-8.639807859909405,1725,circle
1726,-8.639807859909405,1726,meeting
1727,-8.639807859909405,1727,observing
1728,-8.64824672855527,1728,saying
1729,-8.64824672855527,1729,blond
1730,-8.64824672855527,1730,section
1731,-8.64824672855527,1731,strapped
1732,-8.64824672855527,1732,hangar
1733,-8.64824672855527,1733,crossed
1734,-8.64824672855527,1734,para
1735,-8.64824672855527,1735,countertop
1736,-8.64824672855527,1736,3
1737,-8.64824672855527,1737,stops
1738,-8.65675741822318,1738,arena
1739,-8.65675741822318,1739,plaza
1740,-8.65675741822318,1740,indoors
1741,-8.65675741822318,1741,warning
1742,-8.65675741822318,1742,positioned
1743,-8.65675741822318,1743,goods
1744,-8.65675741822318,1744,healthy
1745,-8.65675741822318,1745,cigarette
1746,-8.65675741822318,1746,mall
1747,-8.65675741822318,1747,shoreline
1748,-8.65675741822318,1748,grabbing
1749,-8.65675741822318,1749,leaf
1750,-8.66534116191457,1750,flooded
1751,-8.66534116191457,1751,spray
1752,-8.66534116191457,1752,golf
1753,-8.66534116191457,1753,teenager
1754,-8.66534116191457,1754,hung
1755,-8.66534116191457,1755,feed
1756,-8.66534116191457,1756,skyline
1757,-8.673999224657685,1757,sailboats
1758,-8.673999224657685,1758,caught
1759,-8.673999224657685,1759,taxi
1760,-8.673999224657685,1760,enjoy
1761,-8.673999224657685,1761,leafy
1762,-8.673999224657685,1762,war
1763,-8.673999224657685,1763,furnished
1764,-8.673999224657685,1764,motorcyclists
1765,-8.673999224657685,1765,than
1766,-8.68273290462644,1766,cereal
1767,-8.68273290462644,1767,figure
1768,-8.68273290462644,1768,catchers
1769,-8.68273290462644,1769,delivery
1770,-8.68273290462644,1770,pine
1771,-8.68273290462644,1771,classic
1772,-8.68273290462644,1772,den
1773,-8.68273290462644,1773,tire
1774,-8.68273290462644,1774,foggy
1775,-8.691543534308595,1775,topping
1776,-8.691543534308595,1776,forks
1777,-8.691543534308595,1777,magazine
1778,-8.691543534308595,1778,points
1779,-8.691543534308595,1779,students
1780,-8.691543534308595,1780,wit
1781,-8.691543534308595,1781,bedspread
1782,-8.691543534308595,1782,simple
1783,-8.691543534308595,1783,shrimp
1784,-8.691543534308595,1784,monument
1785,-8.691543534308595,1785,buns
1786,-8.70043248172584,1786,service
1787,-8.70043248172584,1787,seven
1788,-8.70043248172584,1788,interesting
1789,-8.70043248172584,1789,village
1790,-8.70043248172584,1790,bald
1791,-8.70043248172584,1791,wading
1792,-8.70043248172584,1792,jersey
1793,-8.70043248172584,1793,attempts
1794,-8.70043248172584,1794,guard
1795,-8.70043248172584,1795,lighted
1796,-8.709401151708601,1796,arrow
1797,-8.709401151708601,1797,waving
1798,-8.709401151708601,1798,individuals
1799,-8.709401151708601,1799,screens
1800,-8.709401151708601,1800,own
1801,-8.709401151708601,1801,basin
1802,-8.718450987228518,1802,fabric
1803,-8.718450987228518,1803,waterway
1804,-8.718450987228518,1804,comes
1805,-8.718450987228518,1805,bathing
1806,-8.718450987228518,1806,unusual
1807,-8.718450987228518,1807,dispenser
1808,-8.718450987228518,1808,layer
1809,-8.718450987228518,1809,step
1810,-8.718450987228518,1810,paddling
1811,-8.718450987228518,1811,conversation
1812,-8.72758347079179,1812,tasting
1813,-8.72758347079179,1813,faucet
1814,-8.72758347079179,1814,rustic
1815,-8.72758347079179,1815,raised
1816,-8.72758347079179,1816,drawing
1817,-8.72758347079179,1817,consisting
1818,-8.72758347079179,1818,oriental
1819,-8.736800125896716,1819,process
1820,-8.736800125896716,1820,puts
1821,-8.736800125896716,1821,skater
1822,-8.736800125896716,1822,heard
1823,-8.736800125896716,1823,reflecting
1824,-8.736800125896716,1824,slightly
1825,-8.746102518559029,1825,ring
1826,-8.746102518559029,1826,balloons
1827,-8.746102518559029,1827,approaches
1828,-8.746102518559029,1828,groups
1829,-8.746102518559029,1829,snacks
1830,-8.746102518559029,1830,handing
1831,-8.746102518559029,1831,illuminated
1832,-8.746102518559029,1832,piles
1833,-8.746102518559029,1833,valley
1834,-8.755492258908868,1834,married
1835,-8.755492258908868,1835,sideways
1836,-8.755492258908868,1836,boogie
1837,-8.755492258908868,1837,load
1838,-8.755492258908868,1838,fixtures
1839,-8.755492258908868,1839,celebrating
1840,-8.755492258908868,1840,classroom
1841,-8.755492258908868,1841,spoons
1842,-8.755492258908868,1842,reach
1843,-8.764971002863412,1843,stopping
1844,-8.764971002863412,1844,greenery
1845,-8.764971002863412,1845,port
1846,-8.764971002863412,1846,turkey
1847,-8.764971002863412,1847,surfs
1848,-8.764971002863412,1848,transportation
1849,-8.764971002863412,1849,vegetation
1850,-8.764971002863412,1850,bit
1851,-8.774540453879561,1851,pull
1852,-8.774540453879561,1852,turns
1853,-8.774540453879561,1853,cans
1854,-8.774540453879561,1854,doubles
1855,-8.774540453879561,1855,friend
1856,-8.774540453879561,1856,spraying
1857,-8.774540453879561,1857,vendor
1858,-8.774540453879561,1858,elegant
1859,-8.774540453879561,1859,cushion
1860,-8.774540453879561,1860,headed
1861,-8.7842023647913,1861,cone
1862,-8.7842023647913,1862,designs
1863,-8.7842023647913,1863,keys
1864,-8.7842023647913,1864,tents
1865,-8.7842023647913,1865,daughter
1866,-8.7842023647913,1866,come
1867,-8.793958539736664,1867,boarders
1868,-8.793958539736664,1868,soap
1869,-8.793958539736664,1869,language
1870,-8.793958539736664,1870,roaming
1871,-8.793958539736664,1871,pens
1872,-8.793958539736664,1872,desks
1873,-8.793958539736664,1873,works
1874,-8.793958539736664,1874,granite
1875,-8.793958539736664,1875,crib
1876,-8.793958539736664,1876,wear
1877,-8.793958539736664,1877,dried
1878,-8.793958539736664,1878,canoe
1879,-8.793958539736664,1879,ribbon
1880,-8.793958539736664,1880,bin
1881,-8.793958539736664,1881,soft
1882,-8.793958539736664,1882,tin
1883,-8.793958539736664,1883,depot
1884,-8.803810836179675,1884,split
1885,-8.803810836179675,1885,cauliflower
1886,-8.803810836179675,1886,toothpaste
1887,-8.803810836179675,1887,indicating
1888,-8.803810836179675,1888,adjusting
1889,-8.803810836179675,1889,canal
1890,-8.803810836179675,1890,console
1891,-8.803810836179675,1891,leaping
1892,-8.803810836179675,1892,nap
1893,-8.803810836179675,1893,soldiers
1894,-8.803810836179675,1894,freeway
1895,-8.803810836179675,1895,fat
1896,-8.813761167032844,1896,music
1897,-8.813761167032844,1897,circus
1898,-8.813761167032844,1898,airborne
1899,-8.813761167032844,1899,buggy
1900,-8.813761167032844,1900,dough
1901,-8.813761167032844,1901,shuttle
1902,-8.813761167032844,1902,pedestal
1903,-8.813761167032844,1903,trough
1904,-8.813761167032844,1904,cheesy
1905,-8.813761167032844,1905,costumes
1906,-8.813761167032844,1906,factory
1907,-8.813761167032844,1907,practice
1908,-8.823811502886345,1908,patterned
1909,-8.823811502886345,1909,babies
1910,-8.823811502886345,1910,pug
1911,-8.823811502886345,1911,hooked
1912,-8.823811502886345,1912,british
1913,-8.823811502886345,1913,sport
1914,-8.823811502886345,1914,speakers
1915,-8.823811502886345,1915,gives
1916,-8.823811502886345,1916,beak
1917,-8.833963874350363,1917,much
1918,-8.833963874350363,1918,had
1919,-8.833963874350363,1919,level
1920,-8.833963874350363,1920,jars
1921,-8.833963874350363,1921,weird
1922,-8.833963874350363,1922,st
1923,-8.833963874350363,1923,leads
1924,-8.833963874350363,1924,force
1925,-8.833963874350363,1925,pad
1926,-8.833963874350363,1926,trio
1927,-8.833963874350363,1927,cleaned
1928,-8.844220374517553,1928,pepper
1929,-8.844220374517553,1929,thing
1930,-8.844220374517553,1930,drivers
1931,-8.844220374517553,1931,pattern
1932,-8.844220374517553,1932,massive
1933,-8.854583161553098,1933,competing
1934,-8.854583161553098,1934,grinding
1935,-8.854583161553098,1935,towing
1936,-8.854583161553098,1936,shades
1937,-8.854583161553098,1937,stance
1938,-8.854583161553098,1938,figurine
1939,-8.854583161553098,1939,terrain
1940,-8.854583161553098,1940,utility
1941,-8.854583161553098,1941,diamond
1942,-8.865054461420394,1942,conference
1943,-8.865054461420394,1943,notebook
1944,-8.865054461420394,1944,within
1945,-8.865054461420394,1945,human
1946,-8.865054461420394,1946,deserted
1947,-8.865054461420394,1947,cathedral
1948,-8.865054461420394,1948,kissing
1949,-8.865054461420394,1949,muffin
1950,-8.865054461420394,1950,drawer
1951,-8.865054461420394,1951,will
1952,-8.875636570750931,1952,china
1953,-8.875636570750931,1953,learning
1954,-8.875636570750931,1954,link
1955,-8.875636570750931,1955,soldier
1956,-8.875636570750931,1956,fully
1957,-8.875636570750931,1957,stroller
1958,-8.875636570750931,1958,portrait
1959,-8.875636570750931,1959,customers
1960,-8.875636570750931,1960,overcast
1961,-8.875636570750931,1961,button
1962,-8.875636570750931,1962,mom
1963,-8.88633185986768,1963,parachute
1964,-8.88633185986768,1964,s
1965,-8.88633185986768,1965,tropical
1966,-8.88633185986768,1966,tablecloth
1967,-8.88633185986768,1967,numbers
1968,-8.88633185986768,1968,ostrich
1969,-8.88633185986768,1969,hauling
1970,-8.88633185986768,1970,boardwalk
1971,-8.88633185986768,1971,overpass
1972,-8.88633185986768,1972,winding
1973,-8.897142775971895,1973,tape
1974,-8.897142775971895,1974,peel
1975,-8.897142775971895,1975,chrome
1976,-8.897142775971895,1976,curve
1977,-8.897142775971895,1977,fed
1978,-8.897142775971895,1978,cellular
1979,-8.897142775971895,1979,deer
1980,-8.897142775971895,1980,headboard
1981,-8.897142775971895,1981,signals
1982,-8.897142775971895,1982,order
1983,-8.897142775971895,1983,photographer
1984,-8.897142775971895,1984,upright
1985,-8.897142775971895,1985,pin
1986,-8.908071846504084,1986,feeds
1987,-8.908071846504084,1987,herding
1988,-8.908071846504084,1988,posts
1989,-8.908071846504084,1989,frozen
1990,-8.908071846504084,1990,include
1991,-8.908071846504084,1991,staircase
1992,-8.908071846504084,1992,hall
1993,-8.908071846504084,1993,peanut
1994,-8.908071846504084,1994,names
1995,-8.908071846504084,1995,package
1996,-8.908071846504084,1996,float
1997,-8.908071846504084,1997,thumbs
1998,-8.908071846504084,1998,farmers
1999,-8.908071846504084,1999,toasted
2000,-8.908071846504084,2000,main
2001,-8.908071846504084,2001,print
2002,-8.919121682690669,2002,crates
2003,-8.919121682690669,2003,wrapper
2004,-8.919121682690669,2004,jackets
2005,-8.919121682690669,2005,teenage
2006,-8.919121682690669,2006,speaking
2007,-8.919121682690669,2007,wake
2008,-8.919121682690669,2008,coke
2009,-8.919121682690669,2009,kept
2010,-8.919121682690669,2010,fashion
2011,-8.919121682690669,2011,stools
2012,-8.919121682690669,2012,help
2013,-8.919121682690669,2013,geese
2014,-8.919121682690669,2014,tags
2015,-8.919121682690669,2015,conveyor
2016,-8.919121682690669,2016,savannah
2017,-8.919121682690669,2017,quilt
2018,-8.919121682690669,2018,african
2019,-8.930294983288794,2019,extended
2020,-8.930294983288794,2020,love
2021,-8.930294983288794,2021,carousel
2022,-8.930294983288794,2022,plains
2023,-8.930294983288794,2023,knives
2024,-8.930294983288794,2024,message
2025,-8.930294983288794,2025,?
2026,-8.930294983288794,2026,opponent
2027,-8.930294983288794,2027,depicting
2028,-8.930294983288794,2028,disk
2029,-8.930294983288794,2029,knee
2030,-8.930294983288794,2030,electrical
2031,-8.941594538542729,2031,cooks
2032,-8.941594538542729,2032,seating
2033,-8.941594538542729,2033,pies
2034,-8.941594538542729,2034,places
2035,-8.941594538542729,2035,pathway
2036,-8.941594538542729,2036,stable
2037,-8.941594538542729,2037,frying
2038,-8.941594538542729,2038,note
2039,-8.941594538542729,2039,chained
2040,-8.941594538542729,2040,stepping
2041,-8.941594538542729,2041,grown
2042,-8.941594538542729,2042,squatting
2043,-8.941594538542729,2043,naked
2044,-8.953023234366352,2044,n
2045,-8.953023234366352,2045,products
2046,-8.953023234366352,2046,cloud
2047,-8.953023234366352,2047,enter
2048,-8.953023234366352,2048,barbed
2049,-8.953023234366352,2049,tight
2050,-8.953023234366352,2050,site
2051,-8.953023234366352,2051,returning
2052,-8.953023234366352,2052,photographed
2053,-8.953023234366352,2053,english
2054,-8.964584056767427,2054,slide
2055,-8.964584056767427,2055,suv
2056,-8.964584056767427,2056,carry
2057,-8.964584056767427,2057,grandfather
2058,-8.964584056767427,2058,texting
2059,-8.964584056767427,2059,shapes
2060,-8.964584056767427,2060,roadside
2061,-8.964584056767427,2061,bookcase
2062,-8.976280096530619,2062,meats
2063,-8.976280096530619,2063,elevated
2064,-8.976280096530619,2064,tagged
2065,-8.976280096530619,2065,read
2066,-8.976280096530619,2066,;
2067,-8.976280096530619,2067,uncooked
2068,-8.976280096530619,2068,strawberry
2069,-8.976280096530619,2069,peering
2070,-8.976280096530619,2070,grab
2071,-8.976280096530619,2071,backdrop
2072,-8.976280096530619,2072,lie
2073,-8.98811455417762,2073,world
2074,-8.98811455417762,2074,festival
2075,-8.98811455417762,2075,stair
2076,-8.98811455417762,2076,am
2077,-8.98811455417762,2077,sails
2078,-8.98811455417762,2078,runner
2079,-8.98811455417762,2079,european
2080,-8.98811455417762,2080,cab
2081,-8.98811455417762,2081,shines
2082,-8.98811455417762,2082,roman
2083,-8.98811455417762,2083,worn
2084,-8.98811455417762,2084,sushi
2085,-8.98811455417762,2085,stretches
2086,-8.98811455417762,2086,policeman
2087,-8.98811455417762,2087,black-and-white
2088,-9.000090745224337,2088,windowsill
2089,-9.000090745224337,2089,panda
2090,-9.000090745224337,2090,gravy
2091,-9.000090745224337,2091,now
2092,-9.000090745224337,2092,foliage
2093,-9.000090745224337,2093,thru
2094,-9.000090745224337,2094,operating
2095,-9.000090745224337,2095,dipping
2096,-9.000090745224337,2096,adorned
2097,-9.000090745224337,2097,suite
2098,-9.000090745224337,2098,done
2099,-9.000090745224337,2099,dual
2100,-9.000090745224337,2100,midair
2101,-9.000090745224337,2101,balloon
2102,-9.000090745224337,2102,silhouette
2103,-9.000090745224337,2103,macaroni
2104,-9.000090745224337,2104,bagel
2105,-9.012212105756682,2105,barrier
2106,-9.012212105756682,2106,biker
2107,-9.012212105756682,2107,stomach
2108,-9.012212105756682,2108,nightstand
2109,-9.012212105756682,2109,starting
2110,-9.012212105756682,2110,asphalt
2111,-9.012212105756682,2111,glowing
2112,-9.012212105756682,2112,puddle
2113,-9.012212105756682,2113,crate
2114,-9.012212105756682,2114,commode
2115,-9.012212105756682,2115,rocking
2116,-9.012212105756682,2116,drying
2117,-9.012212105756682,2117,stationary
2118,-9.012212105756682,2118,knees
2119,-9.012212105756682,2119,crouching
2120,-9.012212105756682,2120,balance
2121,-9.012212105756682,2121,cluster
2122,-9.012212105756682,2122,identical
2123,-9.024482198348496,2123,outfits
2124,-9.024482198348496,2124,wash
2125,-9.024482198348496,2125,balances
2126,-9.024482198348496,2126,towers
2127,-9.024482198348496,2127,shots
2128,-9.024482198348496,2128,cupboard
2129,-9.024482198348496,2129,limb
2130,-9.024482198348496,2130,spotted
2131,-9.024482198348496,2131,mashed
2132,-9.024482198348496,2132,second
2133,-9.024482198348496,2133,themed
2134,-9.024482198348496,2134,calico
2135,-9.024482198348496,2135,powdered
2136,-9.036904718347053,2136,spacious
2137,-9.036904718347053,2137,placing
2138,-9.036904718347053,2138,uniformed
2139,-9.036904718347053,2139,tourist
2140,-9.036904718347053,2140,artistic
2141,-9.036904718347053,2141,stretched
2142,-9.036904718347053,2142,metro
2143,-9.036904718347053,2143,ones
2144,-9.049483500553913,2144,touch
2145,-9.049483500553913,2145,scenic
2146,-9.049483500553913,2146,polka
2147,-9.049483500553913,2147,star
2148,-9.049483500553913,2148,sofas
2149,-9.049483500553913,2149,closely
2150,-9.049483500553913,2150,multi-colored
2151,-9.049483500553913,2151,goal
2152,-9.049483500553913,2152,partly
2153,-9.049483500553913,2153,ha
2154,-9.049483500553913,2154,were
2155,-9.049483500553913,2155,rubbing
2156,-9.049483500553913,2156,fur
2157,-9.049483500553913,2157,medium
2158,-9.049483500553913,2158,directly
2159,-9.049483500553913,2159,skinny
2160,-9.049483500553913,2160,environment
2161,-9.049483500553913,2161,array
2162,-9.049483500553913,2162,cartoon
2163,-9.049483500553913,2163,delta
2164,-9.049483500553913,2164,major
2165,-9.049483500553913,2165,marked
2166,-9.049483500553913,2166,stump
2167,-9.049483500553913,2167,backpacks
2168,-9.062222526331343,2168,printer
2169,-9.062222526331343,2169,necks
2170,-9.062222526331343,2170,start
2171,-9.062222526331343,2171,key
2172,-9.062222526331343,2172,needs
2173,-9.062222526331343,2173,planter
2174,-9.062222526331343,2174,mixture
2175,-9.062222526331343,2175,united
2176,-9.062222526331343,2176,podium
2177,-9.062222526331343,2177,carriages
2178,-9.062222526331343,2178,stunts
2179,-9.075125931167252,2179,figurines
2180,-9.075125931167252,2180,stir
2181,-9.075125931167252,2181,fair
2182,-9.075125931167252,2182,fog
2183,-9.075125931167252,2183,hut
2184,-9.075125931167252,2184,hitter
2185,-9.075125931167252,2185,pears
2186,-9.075125931167252,2186,money
2187,-9.075125931167252,2187,raft
2188,-9.075125931167252,2188,most
2189,-9.075125931167252,2189,motel
2190,-9.075125931167252,2190,cubicle
2191,-9.075125931167252,2191,cool
2192,-9.075125931167252,2192,gourmet
2193,-9.075125931167252,2193,such
2194,-9.075125931167252,2194,movie
2195,-9.075125931167252,2195,appliance
2196,-9.075125931167252,2196,leaned
2197,-9.075125931167252,2197,notes
2198,-9.088198012734605,2198,dusty
2199,-9.088198012734605,2199,entering
2200,-9.088198012734605,2200,barren
2201,-9.088198012734605,2201,extra
2202,-9.088198012734605,2202,cub
2203,-9.088198012734605,2203,stores
2204,-9.088198012734605,2204,maroon
2205,-9.088198012734605,2205,refrigerators
2206,-9.088198012734605,2206,diner
2207,-9.088198012734605,2207,dip
2208,-9.088198012734605,2208,blurred
2209,-9.088198012734605,2209,checks
2210,-9.088198012734605,2210,bicyclist
2211,-9.088198012734605,2211,ships
2212,-9.088198012734605,2212,pads
2213,-9.088198012734605,2213,angle
2214,-9.088198012734605,2214,fingers
2215,-9.088198012734605,2215,indian
2216,-9.088198012734605,2216,whipped
2217,-9.088198012734605,2217,keyboards
2218,-9.101443239484624,2218,swim
2219,-9.101443239484624,2219,chopsticks
2220,-9.101443239484624,2220,rectangular
2221,-9.101443239484624,2221,wildlife
2222,-9.101443239484624,2222,somewhere
2223,-9.101443239484624,2223,digital
2224,-9.101443239484624,2224,rings
2225,-9.101443239484624,2225,dot
2226,-9.101443239484624,2226,warehouse
2227,-9.101443239484624,2227,signage
2228,-9.101443239484624,2228,too
2229,-9.101443239484624,2229,class
2230,-9.101443239484624,2230,lobby
2231,-9.101443239484624,2231,attractive
2232,-9.101443239484624,2232,unit
2233,-9.101443239484624,2233,racks
2234,-9.101443239484624,2234,engines
2235,-9.101443239484624,2235,plush
2236,-9.101443239484624,2236,stripes
2237,-9.101443239484624,2237,rowing
2238,-9.101443239484624,2238,syrup
2239,-9.114866259816765,2239,chopping
2240,-9.114866259816765,2240,barrel
2241,-9.114866259816765,2241,shoulders
2242,-9.114866259816765,2242,cubs
2243,-9.114866259816765,2243,tube
2244,-9.114866259816765,2244,dressing
2245,-9.114866259816765,2245,towed
2246,-9.114866259816765,2246,sprinkled
2247,-9.114866259816765,2247,bicyclists
2248,-9.114866259816765,2248,floats
2249,-9.114866259816765,2249,eight
2250,-9.114866259816765,2250,sneakers
2251,-9.114866259816765,2251,try
2252,-9.114866259816765,2252,logo
2253,-9.114866259816765,2253,warm
2254,-9.114866259816765,2254,letting
2255,-9.114866259816765,2255,loaf
2256,-9.114866259816765,2256,crackers
2257,-9.114866259816765,2257,curved
2258,-9.114866259816765,2258,younger
2259,-9.128471911872543,2259,dozen
2260,-9.128471911872543,2260,mountainous
2261,-9.128471911872543,2261,intently
2262,-9.128471911872543,2262,skillet
2263,-9.128471911872543,2263,cherry
2264,-9.128471911872543,2264,gaming
2265,-9.128471911872543,2265,volley
2266,-9.128471911872543,2266,entree
2267,-9.128471911872543,2267,4
2268,-9.128471911872543,2268,tee
2269,-9.128471911872543,2269,appear
2270,-9.128471911872543,2270,serves
2271,-9.128471911872543,2271,radio
2272,-9.128471911872543,2272,tiger
2273,-9.128471911872543,2273,sad
2274,-9.128471911872543,2274,viewing
2275,-9.128471911872543,2275,hanger
2276,-9.14226523400488,2276,avenue
2277,-9.14226523400488,2277,traditional
2278,-9.14226523400488,2278,sweet
2279,-9.14226523400488,2279,cooling
2280,-9.14226523400488,2280,cobblestone
2281,-9.14226523400488,2281,upward
2282,-9.14226523400488,2282,remodeled
2283,-9.14226523400488,2283,washer
2284,-9.14226523400488,2284,wicker
2285,-9.14226523400488,2285,band
2286,-9.14226523400488,2286,bunny
2287,-9.14226523400488,2287,chickens
2288,-9.14226523400488,2288,roller
2289,-9.14226523400488,2289,spots
2290,-9.14226523400488,2290,bulls
2291,-9.14226523400488,2291,clearing
2292,-9.14226523400488,2292,sleep
2293,-9.15625147597962,2293,awaiting
2294,-9.15625147597962,2294,spatula
2295,-9.15625147597962,2295,gun
2296,-9.15625147597962,2296,harness
2297,-9.15625147597962,2297,pork
2298,-9.15625147597962,2298,eagle
2299,-9.15625147597962,2299,teenagers
2300,-9.15625147597962,2300,menu
2301,-9.15625147597962,2301,altered
2302,-9.15625147597962,2302,bends
2303,-9.15625147597962,2303,horned
2304,-9.15625147597962,2304,hiking
2305,-9.15625147597962,2305,halves
2306,-9.15625147597962,2306,treats
2307,-9.15625147597962,2307,apart
2308,-9.15625147597962,2308,banner
2309,-9.15625147597962,2309,navy
2310,-9.15625147597962,2310,hind
2311,-9.15625147597962,2311,rough
2312,-9.15625147597962,2312,adjacent
2313,-9.15625147597962,2313,jelly
2314,-9.15625147597962,2314,artwork
2315,-9.15625147597962,2315,iced
2316,-9.170436110971576,2316,engaged
2317,-9.170436110971576,2317,parts
2318,-9.170436110971576,2318,third
2319,-9.170436110971576,2319,skiier
2320,-9.170436110971576,2320,moored
2321,-9.170436110971576,2321,local
2322,-9.170436110971576,2322,ridding
2323,-9.170436110971576,2323,porcelain
2324,-9.170436110971576,2324,grizzly
2325,-9.170436110971576,2325,any
2326,-9.170436110971576,2326,falls
2327,-9.170436110971576,2327,necktie
2328,-9.170436110971576,2328,listening
2329,-9.170436110971576,2329,paintings
2330,-9.170436110971576,2330,lodge
2331,-9.170436110971576,2331,cruise
2332,-9.170436110971576,2332,infant
2333,-9.170436110971576,2333,free
2334,-9.170436110971576,2334,raw
2335,-9.170436110971576,2335,stacks
2336,-9.184824848423675,2336,locked
2337,-9.184824848423675,2337,maker
2338,-9.184824848423675,2338,tissue
2339,-9.184824848423675,2339,pitched
2340,-9.184824848423675,2340,when
2341,-9.184824848423675,2341,transport
2342,-9.184824848423675,2342,strings
2343,-9.184824848423675,2343,breaking
2344,-9.184824848423675,2344,relish
2345,-9.184824848423675,2345,old-fashioned
2346,-9.184824848423675,2346,oil
2347,-9.184824848423675,2347,cycles
2348,-9.184824848423675,2348,sausages
2349,-9.184824848423675,2349,playground
2350,-9.184824848423675,2350,measuring
2351,-9.184824848423675,2351,ferry
2352,-9.184824848423675,2352,speeding
2353,-9.199423647844828,2353,weeds
2354,-9.199423647844828,2354,self
2355,-9.199423647844828,2355,ottoman
2356,-9.199423647844828,2356,tying
2357,-9.199423647844828,2357,bowling
2358,-9.199423647844828,2358,cast
2359,-9.199423647844828,2359,hipster
2360,-9.199423647844828,2360,tidy
2361,-9.199423647844828,2361,donkey
2362,-9.199423647844828,2362,shrubs
2363,-9.199423647844828,2363,mural
2364,-9.199423647844828,2364,crouched
2365,-9.199423647844828,2365,unloading
2366,-9.199423647844828,2366,snow-covered
2367,-9.199423647844828,2367,swung
2368,-9.199423647844828,2368,viewed
2369,-9.199423647844828,2369,mushroom
2370,-9.199423647844828,2370,called
2371,-9.21423873362997,2371,elaborate
2372,-9.21423873362997,2372,opens
2373,-9.21423873362997,2373,letters
2374,-9.21423873362997,2374,else
2375,-9.21423873362997,2375,hoodie
2376,-9.21423873362997,2376,newly
2377,-9.21423873362997,2377,steer
2378,-9.21423873362997,2378,waterfall
2379,-9.21423873362997,2379,takeoff
2380,-9.21423873362997,2380,bigger
2381,-9.21423873362997,2381,antelope
2382,-9.21423873362997,2382,stalls
2383,-9.21423873362997,2383,roast
2384,-9.21423873362997,2384,alarm
2385,-9.21423873362997,2385,coast
2386,-9.21423873362997,2386,powered
2387,-9.21423873362997,2387,pillar
2388,-9.21423873362997,2388,japanese
